04000US20,40,Kansas,2010,2859169,1840681,199609,511343,581841,354379,193509,10.84430165,27.78009878,31.61009431,19.25260271,10.51290256,29.70689703,29.82741305,2859169,2233460,161673,21510,70509,716,1609,68552,301140,78.11570425,5.654545079,2.466066189,2.397619728,10.53243093,253653,9587,2076,1025,16955,6886,10958,84.23092249,3.183569104,0.689380355,0.340373248,12595,16381,5549,995,4426,13687,17339,17.86296785,23.23249514,7.869917316,1.411167369,6.277212838,19.41170631,0.445,48257,157431,21081
04000US21,40,Kentucky,2010,4346266,2903308,524691,996825,785409,359930,236453,18.07217836,34.3341113,27.05221079,12.39723791,8.144261649,20.91491465,20.13891722,4346266,3757065,333820,8299,47389,1972,2934,63724,131063,86.44351266,7.680615959,1.090338235,1.466178094,3.015531033,81890,9617,11571,1435,13656,5272,7622,62.48140207,7.33769256,8.828578622,1.094893296,10369,8974,5419,5392,3648,7105,6988,21.8806052,18.93688409,11.43514318,11.37816793,7.697988985,14.99293085,0.466,40062,140742,15997
04000US22,40,Louisiana,2010,4544228,2945907,531876,1012345,770791,424074,206821,18.05474511,34.36445889,26.16481104,14.39536279,7.020622172,22.26272406,20.49351018,4544228,2739912,1446514,24887,71069,4261,6692,57161,193732,60.29433382,31.83189752,1.563940014,1.257881427,4.263254397,82774,9370,11133,2311,61064,8977,18103,42.7260339,4.836578366,5.746598394,1.192885016,9931,10746,5205,2441,2431,28111,12611,13.97374383,15.12051668,7.323868353,3.434690231,3.420619398,39.55451744,0.475,42505,156382,16677
04000US23,40,Maine,2010,1327567,937014,90787,322397,272861,162350,88619,9.688969428,34.40684984,29.12026928,17.3263153,9.457596151,27.72563606,25.75814669,1327567,1254079,14875,6354,13364,601,211,21593,16490,94.46446017,1.120470756,1.006653525,1.626509246,1.242121867,4816,3618,794,1121,2004,1404,2733,29.20557914,21.94057004,4.815039418,6.79805943,1870,4072,1355,523,1138,3024,1696,13.99281652,30.46991919,10.13917989,3.913498952,8.515414547,22.6279557,0.437,45815,148387,19946
04000US24,40,Maryland,2010,5785982,3873474,462627,1004589,1009415,762917,633926,11.9434647,25.93509083,26.05968183,19.69593703,16.36582561,35.71341453,36.45328868,5785982,3160484,1679719,11742,317852,2122,9993,130349,473721,54.62312188,29.03083694,5.493484079,2.252841436,8.187391527,82306,40223,11109,13844,234646,66931,24662,17.3743617,8.490862765,2.345051201,2.92239525,77776,72999,46699,6222,47950,25303,43016,24.46924984,22.96634912,14.69205794,1.957514818,15.08563734,7.960623183,0.443,68854,230600,29753
04000US25,40,Massachusetts,2010,6557254,4458898,485401,1168464,1066134,992307,746592,10.88612029,26.20521932,23.91025765,22.25453464,16.7438681,38.71962913,39.3095168,6557254,5003678,410795,7618,351400,951,38885,112911,631016,76.30752141,6.264741308,5.358950561,1.721925062,9.623174579,43434,262804,12527,118656,105345,64530,23720,6.883185212,41.64775537,1.985211152,18.8039606,71729,126403,10098,8255,24861,44168,67697,20.4123506,35.97125783,2.873648264,2.34917473,7.074843483,12.56915196,0.475,62072,221153,23029
04000US26,40,Michigan,2010,9877574,6569801,741122,2032219,2141279,1023760,631421,11.28073742,30.93273297,32.59275281,15.58281598,9.610960819,24.87292573,25.54078484,9877574,7555312,1371429,51525,239762,2014,12336,205914,439282,76.48955098,13.88426956,2.427336915,2.084661679,4.4472661,329910,37829,10070,4009,20129,12539,24796,75.10209842,8.611552488,2.292377106,0.912625603,78817,44275,24299,11735,23664,16979,41326,32.87301574,18.46622901,10.13463351,4.894436983,9.869787539,7.081605926,0.451,45413,154204,19146
04000US27,40,Minnesota,2010,5310584,3528096,288905,963579,1152776,760013,362823,8.188694412,27.31158676,32.6741676,21.54173242,10.28381881,31.63926545,32.02036198,5310584,4411174,268406,53856,208480,1975,5805,112591,248297,83.06382123,5.054171067,3.925745266,2.120124642,4.675512147,179773,10622,3664,1590,21411,20474,10763,72.40240518,4.277941336,1.475652142,0.640362147,34705,26031,7957,5219,13026,24935,97961,16.64668074,12.48608979,3.816673062,2.503357636,6.248081351,11.96037989,0.44,55459,178196,23783
04000US28,40,Mississippi,2010,2970036,1904406,361791,583436,587660,236965,134554,18.9975772,30.63611436,30.8579158,12.44298747,7.065405171,20.56374457,18.32659345,2970036,1723932,1105181,12105,26290,196,2670,26227,73435,58.04414492,37.21103044,0.885174456,0.883053269,2.472528953,47265,5543,2439,426,7532,4780,5450,64.36304215,7.548171853,3.321304555,0.580104855,4160,4836,4117,399,2562,7558,2722,15.82350704,18.39482693,15.65994675,1.517687334,9.745150247,28.7485736,0.468,36851,132175,14867
04000US29,40,Missouri,2010,5996231,3984849,523635,1269737,1171658,639352,380467,13.14064849,31.86411831,29.40282053,16.04457283,9.54783983,25.73187328,25.44042057,5996231,4854489,696002,18687,92228,4757,4323,112565,213180,80.95900575,11.60732467,1.538099516,1.877262567,3.555233279,153245,11684,5698,1722,15142,8794,16895,71.88526128,5.480814335,2.672858617,0.807768083,22693,22761,9899,2483,8891,12943,13734,24.60532593,24.67905625,10.73318298,2.692240968,9.640239407,14.03369909,0.455,44301,151670,18948
